Account Number,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Transaction_Date,Customer_Age,Customer_Gender,Account_Type,Account_Age,Avg_Transaction_Amount,Past_Fraud_Count,Device_Type,OS,Browser,Is_Trusted_Device,Transaction_City,Transaction_State,Transaction_Country,Known_Location,Transaction_Frequency,High_Amount_Deviation,Multiple_Devices_Used,Transaction_At_Odd_Hours,Merchant_Category,Is_High_Risk_Merchant,Is_Fraud,Transaction_Timestamp,IP_Address_New,New_Latitude,New_Longitude
102206,2307,32.86,Transfer,Morning,Weekday,40,Female,Savings,9,378.15,1,Mobile,Linux,Edge,0,Karenport,NV,Italy,1,11,0,0,1,Electronics,0,0,25-03-2024 08:14,144.15.8.135,-68.202929,79.018159
102207,2308,195.43,Payment,Morning,Holiday,22,Male,Checking,13,204.1,3,Laptop,Android,Chrome,1,Josephchester,DE,Romania,0,9,0,1,0,Restaurant,1,0,29-03-2024 14:34,115.0.199.152,22.469925,-131.68689
102208,2309,34.56,Withdrawal,Morning,Weekend,33,Female,Savings,10,176.23,3,Mobile,Windows,Firefox,0,South Cynthia,IL,Vietnam,0,4,0,0,0,Restaurant,0,0,23-03-2024 19:46,90.72.245.184,0.683355,98.720141
102209,2310,241.65,Payment,Morning,Weekend,59,Female,Checking,9,467.61,4,Mobile,Android,Safari,1,Matthewville,DC,Cayman Islands,0,14,1,0,0,Electronics,1,0,23-03-2024 12:06,68.27.17.99,31.636421,-110.757312
102210,2311,140.23,Payment,Evening,Weekend,28,Male,Checking,6,173.1,3,Tablet,Android,Chrome,0,Alexanderhaven,SC,Germany,0,7,1,0,1,Travel,1,0,23-03-2024 03:14,192.221.34.195,-75.928053,-121.761618
102211,2312,163.43,Transfer,Afternoon,Holiday,36,Male,Savings,19,291.72,2,Mobile,Linux,Firefox,1,Aaronmouth,PA,Croatia,1,1,0,1,1,Restaurant,1,0,29-03-2024 08:15,24.177.98.124,-39.677443,130.876317
102212,2313,1.82,Payment,Night,Holiday,33,Female,Savings,3,146.73,2,Tablet,iOS,Edge,0,Thomasbury,GA,Turkey,1,12,0,0,1,Restaurant,1,0,29-03-2024 01:25,94.240.99.110,61.423862,-56.523355
102213,2314,329.17,Payment,Afternoon,Weekend,49,Male,Checking,10,497.85,0,Tablet,Android,Safari,1,Stephenshaven,WA,Jamaica,0,9,0,1,1,Electronics,0,0,23-03-2024 21:28,94.119.128.117,72.677853,-173.450993
102214,2315,129.71,Payment,Night,Weekend,29,Female,Savings,10,396.28,2,Laptop,Windows,Safari,1,North Paulhaven,IN,Falkland Islands (Malvinas),1,3,0,0,0,Electronics,1,0,23-03-2024 14:18,161.227.3.185,42.161945,-103.091043
102215,2316,36.35,Deposit,Afternoon,Weekday,19,Male,Checking,2,305.44,1,Mobile,Linux,Firefox,0,North Robertchester,UT,Iran,0,13,0,1,1,Restaurant,1,0,25-03-2024 04:06,222.210.121.86,53.993573,60.491955
102216,2317,176.84,Withdrawal,Evening,Weekday,60,Male,Checking,13,385.62,0,Mobile,iOS,Safari,1,East Elizabethburgh,NV,Cuba,1,3,0,0,0,Travel,0,0,25-03-2024 02:54,90.2.101.199,25.154971,90.676031
102217,2318,33.06,Withdrawal,Evening,Holiday,39,Male,Business,7,462.37,3,Mobile,Android,Chrome,1,West Clayton,VA,Tajikistan,1,10,1,0,1,Electronics,0,0,29-03-2024 08:33,119.61.34.57,-65.477313,86.463209
102218,2319,206.16,Transfer,Night,Weekday,43,Female,Checking,13,483.41,3,Mobile,iOS,Safari,1,South Steven,DC,Bahamas,1,8,0,0,1,Electronics,1,0,25-03-2024 14:46,200.60.137.43,-83.640062,-70.209091
102219,2320,11.94,Deposit,Evening,Weekend,50,Female,Business,14,403.71,2,Tablet,Windows,Chrome,0,Taylorbury,AL,Serbia,1,14,1,1,1,Electronics,1,0,23-03-2024 19:01,124.30.125.199,-82.253021,-126.786938
102220,2321,121.63,Deposit,Night,Weekend,41,Male,Savings,18,432.08,2,Tablet,Windows,Edge,0,New Latoyafort,WA,Grenada,0,2,0,0,1,Restaurant,1,1,23-03-2024 03:46,106.155.31.234,-52.52932,146.526111
102221,2322,77.8,Payment,Afternoon,Weekday,22,Male,Checking,14,229.01,1,Mobile,Android,Chrome,1,North Jeremy,VT,Palestinian Territory,1,9,1,1,1,Grocery,1,0,25-03-2024 18:45,37.7.133.53,-69.916242,-70.549471
102222,2323,10.15,Withdrawal,Evening,Weekday,38,Female,Checking,13,226.32,3,Tablet,Linux,Firefox,1,Danielville,GA,Madagascar,0,3,1,1,0,Electronics,1,0,25-03-2024 22:32,85.155.199.73,28.43058,1.03763
102223,2324,27.69,Transfer,Evening,Holiday,63,Female,Savings,19,413.73,2,Tablet,Linux,Firefox,1,South Robert,MT,Japan,1,2,0,0,0,Electronics,1,0,29-03-2024 07:08,52.51.57.209,-18.151327,-156.296513
102224,2325,1.25,Deposit,Night,Weekday,35,Female,Savings,8,391.83,3,Mobile,Linux,Safari,1,Lake Margaretville,SC,Brunei Darussalam,1,5,0,1,0,Restaurant,0,0,25-03-2024 03:53,100.241.236.17,-84.104614,-33.505466
102225,2326,63.26,Payment,Night,Holiday,56,Female,Savings,4,455.44,3,Tablet,Linux,Chrome,1,West Thomasmouth,MT,Saint Pierre and Miquelon,1,9,0,1,1,Restaurant,1,0,29-03-2024 14:02,128.219.183.157,-74.017447,44.460813
102226,2327,35.85,Transfer,Night,Weekday,22,Male,Checking,9,109.85,2,Mobile,Linux,Edge,1,Deleonfurt,OK,Hong Kong,0,12,1,0,1,Travel,1,0,25-03-2024 21:49,67.148.131.137,38.214049,11.085949
102227,2328,91.22,Deposit,Night,Weekday,25,Female,Savings,12,360.87,3,Laptop,Android,Chrome,1,Lake Bernardside,NE,Spain,1,9,0,1,1,Clothing,1,0,25-03-2024 06:59,209.58.200.108,-54.895542,140.084958
102228,2329,35.27,Transfer,Morning,Weekday,38,Female,Savings,2,341.44,2,Tablet,iOS,Chrome,1,South Meganfurt,NM,Guernsey,1,8,1,0,1,Travel,0,0,25-03-2024 12:53,81.59.222.10,57.992549,165.052089
102229,2330,35.66,Deposit,Night,Weekday,64,Female,Business,4,409.33,4,Laptop,Windows,Chrome,0,New Brandonborough,SC,Iran,0,8,0,0,0,Clothing,0,0,25-03-2024 08:39,24.68.69.221,20.499606,-172.12815
102230,2331,135.94,Transfer,Morning,Weekend,74,Female,Business,19,61.05,2,Laptop,Android,Chrome,1,Chenfurt,MA,Somalia,0,7,1,0,1,Grocery,1,1,23-03-2024 16:14,147.188.236.120,71.955106,104.326283
102231,2332,4.93,Deposit,Afternoon,Weekend,22,Male,Checking,9,421.81,3,Laptop,Windows,Safari,1,Benjaminport,KS,Grenada,1,3,0,0,1,Restaurant,1,0,23-03-2024 01:16,135.235.5.202,-43.352533,134.664867
102232,2333,233.2,Deposit,Night,Weekend,30,Male,Savings,9,196.89,4,Tablet,Android,Chrome,0,Longfort,SC,Saint Pierre and Miquelon,0,3,0,1,1,Grocery,0,0,23-03-2024 06:40,62.102.247.171,60.046249,129.668215
102233,2334,191.23,Transfer,Morning,Weekday,36,Male,Savings,11,359.2,3,Mobile,Android,Edge,0,Shannonton,RI,Taiwan,1,5,0,1,0,Travel,1,0,25-03-2024 09:37,116.78.218.152,-3.481591,26.799767
102234,2335,110.2,Deposit,Morning,Holiday,46,Female,Business,10,327.45,3,Mobile,Windows,Firefox,1,Mirandaton,RI,Gambia,0,9,0,1,1,Restaurant,0,0,29-03-2024 06:43,32.165.68.55,-29.045641,124.82861
102235,2336,89.95,Deposit,Morning,Weekday,19,Female,Checking,3,248.09,4,Laptop,Android,Firefox,1,Lake Kristintown,MI,Portugal,1,1,1,0,1,Grocery,0,0,25-03-2024 12:05,4.60.154.125,61.969847,-166.38524
102236,2337,222.84,Deposit,Evening,Weekend,54,Male,Savings,8,385.71,1,Laptop,Android,Chrome,1,South Jeremy,AK,Saint Martin,0,14,0,0,1,Grocery,0,1,23-03-2024 12:17,33.210.101.179,74.96844,47.548268
102237,2338,20.5,Transfer,Morning,Holiday,43,Male,Checking,11,482.55,4,Laptop,Android,Safari,1,New Benjamin,RI,Bouvet Island (Bouvetoya),1,3,0,1,1,Grocery,0,0,29-03-2024 11:17,91.71.155.66,-65.780646,-67.829048
102238,2339,8.23,Transfer,Night,Holiday,46,Female,Business,6,195.56,3,Laptop,Android,Firefox,0,Timbury,HI,New Zealand,1,9,0,1,0,Grocery,0,0,29-03-2024 12:51,101.81.30.250,75.769797,150.280378
102239,2340,27.38,Deposit,Night,Weekend,75,Female,Savings,18,386.8,3,Tablet,Android,Safari,0,Churchview,DE,Bouvet Island (Bouvetoya),0,7,0,0,0,Restaurant,1,1,23-03-2024 12:35,197.98.192.160,32.501165,-97.395263
102240,2341,158.27,Deposit,Night,Weekday,22,Male,Business,8,191.54,1,Tablet,Linux,Firefox,1,Boydburgh,CT,Sudan,0,2,0,1,0,Electronics,1,0,25-03-2024 15:18,165.48.254.7,-39.532803,-93.817251
102241,2342,3.53,Transfer,Morning,Holiday,49,Female,Business,2,430.54,4,Laptop,Android,Chrome,0,West Brendan,DC,Trinidad and Tobago,1,2,0,0,0,Electronics,1,0,29-03-2024 15:04,141.42.92.67,-56.361706,-81.233521
102242,2343,87.42,Payment,Morning,Holiday,55,Male,Business,5,246.77,2,Tablet,Android,Firefox,1,East Phillip,GA,Germany,1,1,0,1,1,Clothing,0,0,29-03-2024 16:13,198.168.230.166,-15.354158,144.478362
102243,2344,538.99,Deposit,Evening,Weekend,65,Female,Savings,10,252.17,3,Laptop,Android,Edge,1,New Johnfort,NY,Bouvet Island (Bouvetoya),0,10,0,1,0,Travel,0,0,23-03-2024 14:44,81.83.16.29,53.574921,-158.916035
102244,2345,193.58,Payment,Afternoon,Holiday,19,Male,Checking,18,397.35,4,Mobile,iOS,Chrome,0,Keithfurt,MT,Turkmenistan,0,3,1,0,0,Travel,0,0,29-03-2024 00:18,16.250.119.216,45.097639,-177.736738
102245,2346,73.7,Transfer,Evening,Holiday,22,Female,Savings,12,273.28,0,Laptop,Android,Chrome,0,Brookstown,FL,Philippines,1,4,1,0,0,Electronics,1,0,29-03-2024 12:19,206.189.225.211,57.626635,117.499327
102246,2347,6.58,Deposit,Night,Holiday,64,Female,Business,2,169.99,3,Tablet,Android,Edge,0,Kramertown,NY,Algeria,1,1,0,0,0,Restaurant,1,0,29-03-2024 17:33,132.100.41.182,-47.033334,64.7632
102247,2348,178.01,Payment,Night,Weekday,50,Female,Checking,10,497.99,2,Mobile,iOS,Chrome,1,West Jasonfurt,MO,Netherlands Antilles,1,14,0,0,0,Travel,1,0,25-03-2024 04:15,187.5.127.113,-77.504171,57.22968
102248,2349,91.37,Transfer,Night,Weekday,68,Male,Business,12,329.1,3,Tablet,iOS,Firefox,0,Kristenstad,VA,Trinidad and Tobago,1,13,0,0,1,Clothing,1,1,25-03-2024 19:10,212.14.68.43,-30.644781,148.924802
102249,2350,12.21,Payment,Evening,Weekend,52,Female,Savings,19,340.32,4,Tablet,Windows,Edge,1,Dennisfort,DE,Nigeria,1,1,0,0,0,Clothing,1,0,23-03-2024 19:55,78.202.14.170,-29.353537,89.920336
102250,2351,9.86,Withdrawal,Night,Weekday,36,Female,Checking,5,340.96,1,Tablet,Windows,Safari,0,Lake Kaylafurt,CA,Armenia,0,3,0,1,0,Travel,0,0,25-03-2024 21:22,1.5.52.181,-18.527286,-29.516192
102251,2352,240.38,Transfer,Night,Holiday,32,Female,Savings,10,447.51,0,Mobile,Windows,Edge,1,Dianestad,VT,Falkland Islands (Malvinas),0,5,0,0,0,Restaurant,0,0,29-03-2024 09:06,58.19.240.13,50.68414,151.185816
102252,2353,110.62,Withdrawal,Night,Weekday,52,Male,Checking,1,132.74,2,Laptop,Windows,Firefox,1,Smithchester,MO,Cocos (Keeling) Islands,1,8,0,0,0,Restaurant,1,0,25-03-2024 01:14,79.195.187.77,-75.57185,125.314437
102253,2354,176.78,Transfer,Morning,Holiday,25,Female,Business,7,76.62,3,Mobile,iOS,Safari,0,Benjaminland,NC,Syrian Arab Republic,1,5,1,1,1,Restaurant,1,0,29-03-2024 23:13,67.137.64.90,79.834486,9.380031
102254,2355,211.18,Transfer,Afternoon,Holiday,64,Male,Business,1,224.02,2,Mobile,Windows,Chrome,1,Port Rodneyhaven,KY,Cayman Islands,0,12,1,0,0,Electronics,0,0,29-03-2024 17:55,22.105.20.64,65.040461,-77.297777
102255,2356,84.81,Deposit,Morning,Weekday,18,Female,Business,17,304.21,1,Tablet,Android,Safari,1,Andersonberg,MD,Bhutan,1,7,0,0,1,Travel,1,0,25-03-2024 14:28,51.197.188.222,-36.280841,125.618317
102256,2357,72.87,Withdrawal,Morning,Weekday,55,Male,Savings,12,178.57,0,Mobile,iOS,Edge,0,Amandamouth,AK,Cook Islands,1,9,0,1,0,Restaurant,0,0,25-03-2024 21:14,163.83.12.106,72.924067,111.820388
102257,2358,56.29,Withdrawal,Afternoon,Weekday,39,Male,Savings,7,360.14,2,Mobile,Linux,Chrome,1,Debrafort,TN,Palestinian Territory,1,1,0,1,0,Grocery,1,0,25-03-2024 10:03,90.210.16.53,-1.842075,115.840883
102258,2359,38.12,Withdrawal,Afternoon,Weekday,34,Female,Business,8,83.26,4,Tablet,Android,Edge,1,New Wendy,PA,United States of America,1,5,1,1,0,Grocery,1,0,25-03-2024 02:21,126.251.134.59,65.427574,-16.678783
102259,2360,57.02,Transfer,Evening,Weekend,33,Male,Business,3,405.82,4,Laptop,Linux,Edge,1,Whitakerview,UT,Armenia,1,2,0,1,1,Clothing,1,0,23-03-2024 19:14,86.223.43.242,-4.845806,131.407365
102260,2361,148.67,Withdrawal,Afternoon,Weekday,62,Female,Checking,15,373.14,2,Mobile,Windows,Edge,1,Lake Steven,ID,Grenada,0,1,0,1,0,Grocery,0,0,25-03-2024 14:24,29.254.115.208,-21.118035,167.514863
102261,2362,92.11,Withdrawal,Evening,Weekend,18,Female,Checking,12,146.28,0,Tablet,Windows,Edge,0,North Richard,NE,Mauritania,1,7,1,1,0,Clothing,1,0,23-03-2024 02:53,215.63.156.238,70.497185,-12.325521
102262,2363,223.05,Deposit,Evening,Holiday,20,Female,Savings,17,184.3,3,Laptop,Android,Firefox,0,Hillshire,ME,Malaysia,0,7,1,0,1,Electronics,0,0,29-03-2024 05:24,129.244.32.96,-23.548395,3.186229
102263,2364,58.59,Payment,Morning,Weekend,73,Female,Checking,2,413.15,4,Laptop,Windows,Safari,0,Butlerhaven,GA,South Georgia and the South Sandwich Islands,1,1,1,0,1,Electronics,0,0,23-03-2024 08:32,54.238.113.62,14.086528,27.898336
102264,2365,93.42,Payment,Night,Holiday,23,Male,Savings,17,398,3,Laptop,Windows,Edge,1,Medinaland,AK,Greenland,0,10,0,0,1,Grocery,1,0,29-03-2024 12:28,171.40.67.98,-38.965976,-66.319664
102265,2366,99.78,Withdrawal,Morning,Weekend,69,Male,Savings,4,416.19,3,Laptop,Windows,Safari,1,New Maryton,NY,Serbia,0,14,1,1,1,Travel,0,0,23-03-2024 02:58,129.240.108.30,82.31636,162.330427
102266,2367,89.57,Withdrawal,Morning,Weekend,70,Male,Checking,7,195.01,2,Mobile,Windows,Safari,0,Ritterberg,VT,Liechtenstein,1,7,0,1,0,Restaurant,0,0,23-03-2024 16:49,143.149.15.70,-82.082579,-81.841351
102267,2368,121.28,Withdrawal,Afternoon,Holiday,75,Male,Checking,15,486.31,4,Mobile,Linux,Firefox,1,Lake Valerieton,MO,Peru,1,6,1,0,0,Restaurant,0,0,29-03-2024 03:53,146.253.136.61,72.73861,-142.795413
102268,2369,27.11,Withdrawal,Afternoon,Weekend,79,Male,Checking,16,371.9,2,Tablet,Android,Edge,0,South Hannah,NM,Bermuda,1,6,1,0,0,Travel,0,0,23-03-2024 22:29,35.104.226.44,38.474742,90.406365
102269,2370,71.82,Payment,Evening,Holiday,20,Female,Business,6,79.34,1,Mobile,Windows,Edge,0,Port Carol,MT,Madagascar,0,12,0,1,0,Clothing,0,0,29-03-2024 07:00,39.70.101.106,-44.18337,161.781695
102270,2371,11.01,Deposit,Evening,Weekday,64,Female,Business,5,264.98,3,Mobile,Linux,Safari,0,Chapmanborough,AK,Honduras,1,1,1,0,1,Clothing,0,0,25-03-2024 00:41,145.186.252.90,-5.269838,-45.642066
102271,2372,48.53,Transfer,Evening,Holiday,47,Male,Checking,16,349.05,0,Mobile,iOS,Edge,1,Sanchezshire,MA,Philippines,0,11,1,1,0,Clothing,0,0,29-03-2024 18:32,7.98.88.144,-5.636769,77.764152
102272,2373,66.88,Withdrawal,Afternoon,Weekend,64,Male,Business,1,125.89,3,Laptop,Android,Chrome,0,Vaughnstad,NM,Antarctica (the territory South of 60 deg S),1,10,1,0,1,Restaurant,0,0,23-03-2024 09:00,46.52.89.86,54.5955,-112.809681
102273,2374,105.62,Withdrawal,Evening,Weekday,28,Female,Savings,15,455.8,0,Mobile,Android,Firefox,0,South Andrew,OR,Anguilla,0,7,1,0,0,Grocery,1,0,25-03-2024 19:17,91.249.79.85,26.379912,77.420134
102274,2375,300.64,Payment,Evening,Weekend,44,Male,Business,5,389.35,2,Tablet,iOS,Chrome,0,Walkerborough,MN,Djibouti,1,1,0,1,1,Travel,1,0,23-03-2024 16:29,54.255.216.243,8.108062,-114.119017
102275,2376,91.79,Withdrawal,Afternoon,Weekday,39,Male,Business,13,86.64,4,Mobile,Windows,Chrome,0,New Shanehaven,AL,Austria,1,10,0,0,0,Electronics,1,1,25-03-2024 10:47,32.53.239.59,6.176618,-114.59177
102276,2377,136.1,Deposit,Night,Holiday,23,Male,Business,14,460.94,3,Laptop,Android,Firefox,1,Lake Jessicaburgh,IL,Chad,1,10,1,1,0,Electronics,0,0,29-03-2024 00:49,151.179.54.252,-12.539036,-126.072599
102277,2378,70.58,Deposit,Morning,Weekday,55,Male,Savings,2,231.97,1,Tablet,iOS,Edge,0,New Marcusbury,NJ,El Salvador,0,12,0,1,1,Restaurant,0,0,25-03-2024 09:42,157.53.0.118,-74.436903,-25.138485
102278,2379,100.54,Withdrawal,Afternoon,Weekday,58,Female,Savings,2,253.61,3,Laptop,iOS,Edge,0,New Ricardo,HI,Saint Barthelemy,0,12,0,1,1,Restaurant,0,0,25-03-2024 05:52,199.76.214.111,-21.025653,142.831366
102279,2380,7.36,Payment,Evening,Weekday,63,Female,Checking,19,402.4,0,Mobile,Linux,Chrome,1,Donaldborough,AK,Kenya,0,5,0,1,0,Restaurant,0,0,25-03-2024 03:33,35.242.255.224,41.616338,-175.526541
102280,2381,29.36,Withdrawal,Morning,Weekend,48,Male,Business,19,339.8,0,Tablet,iOS,Edge,1,East John,MA,Liberia,1,1,1,0,1,Travel,0,0,23-03-2024 04:29,208.16.147.191,59.114405,-3.323047
102281,2382,44.92,Withdrawal,Afternoon,Weekday,75,Female,Business,12,246.89,0,Laptop,Android,Edge,1,Lawrenceburgh,NM,Israel,1,12,1,0,0,Travel,1,0,25-03-2024 07:27,138.172.26.171,-68.782034,70.06414
102282,2383,63.96,Payment,Morning,Holiday,78,Male,Savings,17,166.83,4,Laptop,iOS,Edge,1,East Lindseymouth,OR,Macao,1,1,1,0,1,Travel,1,0,29-03-2024 13:59,216.3.220.50,-64.518117,64.455297
102283,2384,4.67,Deposit,Morning,Holiday,60,Female,Business,2,282.6,1,Laptop,iOS,Safari,1,North Miguelberg,IA,Timor-Leste,0,13,1,1,1,Travel,1,0,29-03-2024 00:06,83.5.53.224,5.7984,154.088744
102284,2385,15.09,Transfer,Night,Holiday,73,Male,Savings,11,310.63,1,Mobile,iOS,Chrome,1,Danielleton,CT,Gibraltar,0,14,0,0,0,Travel,1,0,29-03-2024 15:25,104.71.185.211,77.813957,-133.744449
102285,2386,32.41,Withdrawal,Evening,Weekday,23,Female,Business,17,333.92,0,Mobile,Android,Safari,1,Longmouth,WI,Papua New Guinea,1,12,1,1,0,Clothing,0,1,25-03-2024 13:27,159.206.239.148,37.689274,44.299999
102286,2387,355.9,Deposit,Afternoon,Holiday,67,Female,Checking,14,322.28,1,Tablet,iOS,Edge,1,South Marcus,IA,Turkmenistan,1,8,0,0,1,Electronics,1,0,29-03-2024 11:36,148.44.123.154,-21.869613,116.351609
102287,2388,40.25,Withdrawal,Evening,Weekend,37,Female,Savings,9,327.79,1,Laptop,Linux,Firefox,1,Greeneberg,IA,Norfolk Island,1,12,1,1,1,Grocery,0,1,23-03-2024 14:01,3.13.25.3,-87.944236,-149.856761
102288,2389,65.79,Transfer,Night,Holiday,64,Male,Savings,19,264.08,2,Laptop,Android,Edge,0,East Antonioton,VT,Ukraine,1,5,1,0,0,Clothing,1,0,29-03-2024 13:05,65.104.24.218,60.479811,-48.975418
102289,2390,21.83,Payment,Night,Weekday,71,Female,Savings,19,302.85,1,Tablet,Linux,Chrome,1,Lauraberg,NE,Bermuda,0,11,0,1,0,Electronics,0,0,25-03-2024 05:09,18.127.90.127,61.272168,87.91971
102290,2391,94.36,Deposit,Afternoon,Holiday,58,Female,Business,1,179.89,0,Laptop,Linux,Chrome,1,West Monicaville,WI,Syrian Arab Republic,1,11,1,1,0,Electronics,0,0,29-03-2024 11:41,133.111.120.68,-45.098336,-157.391341
102291,2392,32.95,Transfer,Afternoon,Weekday,28,Male,Checking,5,121.27,4,Mobile,Android,Safari,1,Mariaberg,CO,Saint Helena,1,5,1,0,0,Clothing,0,0,25-03-2024 19:15,17.194.205.27,-64.477974,-158.78521
102292,2393,23.19,Withdrawal,Night,Weekday,19,Male,Savings,19,323.12,2,Mobile,iOS,Chrome,0,Evansburgh,CO,United Arab Emirates,1,11,0,1,1,Grocery,1,0,25-03-2024 13:00,117.166.68.155,13.388408,61.559433
102293,2394,72.69,Transfer,Afternoon,Holiday,48,Male,Checking,2,71.15,1,Tablet,Windows,Edge,0,Hancockfort,NE,New Zealand,0,3,1,0,1,Travel,0,0,29-03-2024 11:21,60.43.201.165,25.94299,-171.547023
102294,2395,0.55,Deposit,Morning,Weekend,55,Male,Savings,14,79.34,2,Laptop,Android,Safari,1,West Brittney,IA,Romania,0,11,0,0,0,Travel,1,1,23-03-2024 06:33,51.4.79.245,34.755795,167.04044
102295,2396,0.77,Payment,Morning,Weekend,43,Male,Checking,19,161.29,3,Mobile,iOS,Edge,1,Angelaton,KS,Chile,1,11,0,0,0,Clothing,1,0,23-03-2024 12:37,29.241.49.133,36.75061,-0.809171
102296,2397,24.73,Withdrawal,Night,Holiday,44,Female,Business,8,137.45,2,Mobile,Android,Edge,1,East Carrie,WA,Iran,0,2,0,0,0,Electronics,1,0,29-03-2024 13:17,216.100.153.44,56.779178,-86.91199
102297,2398,3.74,Payment,Evening,Weekday,75,Male,Business,17,218.35,2,Laptop,iOS,Chrome,0,Elizabethmouth,GA,Vanuatu,0,10,1,0,0,Clothing,1,0,25-03-2024 10:28,45.10.96.53,-52.459779,-34.936381
102298,2399,11.43,Payment,Afternoon,Holiday,75,Male,Checking,2,217.08,2,Tablet,iOS,Firefox,1,South Amy,FL,Armenia,0,4,1,1,0,Restaurant,1,1,29-03-2024 05:19,146.198.155.122,-38.266866,-41.914419
102299,2400,41.38,Transfer,Afternoon,Weekday,72,Female,Checking,17,102.58,1,Mobile,Windows,Safari,0,New Davidfurt,RI,Honduras,1,1,1,0,0,Electronics,1,0,25-03-2024 13:42,103.55.237.137,-48.985346,-20.286514
102300,2401,162.25,Transfer,Morning,Weekday,63,Male,Business,8,160.93,2,Mobile,Android,Edge,1,Brandonton,GA,Guam,0,7,1,1,1,Clothing,1,0,25-03-2024 10:46,21.88.171.245,-80.171733,103.946051
102301,2402,84.87,Deposit,Afternoon,Weekday,63,Male,Checking,14,52.06,4,Laptop,Android,Chrome,1,East Josephside,NV,United States Minor Outlying Islands,1,8,0,1,0,Travel,0,0,25-03-2024 15:07,160.113.128.10,-1.079593,104.906936
102302,2403,71.88,Deposit,Evening,Weekend,48,Female,Checking,17,207.93,1,Tablet,Android,Chrome,0,Campbellchester,AZ,South Africa,1,2,1,1,1,Clothing,0,0,23-03-2024 02:06,100.20.59.220,36.783168,-86.61476
102303,2404,34.74,Payment,Afternoon,Weekend,41,Female,Checking,6,408.4,0,Mobile,Linux,Safari,0,Mccormickland,NH,Oman,1,1,0,1,0,Clothing,1,1,23-03-2024 10:29,194.88.243.216,-28.531898,139.032356
102304,2405,268.46,Deposit,Afternoon,Holiday,30,Male,Savings,11,169.77,3,Laptop,Android,Edge,0,Barberland,OK,Northern Mariana Islands,1,7,1,1,1,Electronics,1,0,29-03-2024 11:24,174.152.29.29,22.883698,20.157333
102305,2406,50.59,Payment,Morning,Weekend,42,Male,Checking,8,339.51,0,Mobile,Linux,Chrome,0,South Keith,NH,Senegal,0,6,1,1,1,Restaurant,0,0,23-03-2024 04:19,42.182.41.142,76.371635,-110.313293
102306,2407,9.11,Withdrawal,Afternoon,Weekday,54,Female,Savings,13,94.21,1,Mobile,Linux,Chrome,0,Marymouth,WY,Croatia,0,5,1,0,0,Clothing,0,1,25-03-2024 18:48,69.145.230.17,2.639071,121.975653
102307,2408,95.99,Payment,Night,Weekday,58,Male,Business,8,55.53,0,Mobile,iOS,Safari,0,South Arielhaven,NM,Mayotte,1,14,0,0,0,Restaurant,0,0,25-03-2024 13:41,197.194.203.198,-43.167902,161.834182
102308,2409,12.09,Deposit,Night,Holiday,42,Female,Business,7,274.28,3,Mobile,Linux,Edge,1,Smithburgh,VA,Albania,0,6,0,0,1,Clothing,0,0,29-03-2024 04:48,41.98.163.158,-1.211731,62.730051
102309,2410,42.35,Deposit,Evening,Weekday,46,Female,Business,3,257.67,2,Tablet,Android,Safari,0,East Christopherborough,MO,Falkland Islands (Malvinas),0,13,1,0,1,Clothing,0,0,25-03-2024 13:59,71.48.39.94,62.134066,-21.516298
102310,2411,70.81,Payment,Evening,Holiday,48,Female,Checking,2,136.18,0,Tablet,Windows,Firefox,1,West Sydney,MO,Iraq,0,6,1,1,1,Restaurant,0,0,29-03-2024 21:29,148.169.198.8,-36.501284,-80.660968
102311,2412,207.32,Transfer,Evening,Holiday,60,Male,Business,12,178.96,1,Laptop,Android,Firefox,1,South Virginia,HI,Mauritius,1,13,1,0,1,Electronics,1,1,29-03-2024 18:41,147.114.28.203,-34.198415,104.109706
102312,2413,68.03,Payment,Evening,Weekday,56,Male,Savings,4,63.8,4,Mobile,iOS,Safari,1,Port Kimberly,IA,Mauritania,1,9,1,0,0,Travel,0,0,25-03-2024 17:50,67.210.56.68,87.771165,65.39497
102313,2414,121.15,Payment,Morning,Weekend,19,Male,Savings,5,409.01,3,Tablet,iOS,Chrome,0,Delgadohaven,CT,Belgium,1,13,0,1,0,Travel,1,0,23-03-2024 12:50,99.109.25.234,-61.652179,-135.082349
102314,2415,493.6,Transfer,Afternoon,Weekday,73,Female,Checking,16,185.58,0,Tablet,Linux,Safari,1,East James,NJ,Greece,1,4,0,0,1,Restaurant,0,1,25-03-2024 23:03,17.194.37.67,15.125371,91.187918
102315,2416,14.1,Withdrawal,Morning,Weekday,29,Male,Savings,2,148.76,4,Laptop,iOS,Chrome,0,Russellmouth,GA,Fiji,0,1,1,1,1,Travel,0,0,25-03-2024 08:45,72.1.175.153,-20.977466,-30.314609
102316,2417,32.12,Transfer,Evening,Holiday,22,Male,Savings,13,412.1,3,Laptop,iOS,Firefox,1,Christophertown,AZ,Peru,0,12,1,0,1,Clothing,0,0,29-03-2024 07:37,37.51.62.253,75.657073,176.672328
102317,2418,50.18,Deposit,Afternoon,Weekend,78,Female,Business,4,67.67,0,Laptop,Linux,Edge,0,South Brooke,MD,China,0,4,1,1,0,Travel,1,0,23-03-2024 10:14,135.8.15.255,22.911206,17.285477
